organism,MAG,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,MAG_taxa_combined,contig_taxa,taxa
day0_DO_0_env_cell_control_000000798364,day0-DO-0-env-cell-control_bin_73,1.6975655257714668,1.6970747875895746,0.4322,-0.0004907381818921586,307.9053712,317.66438487196,307.81636083794706,-0.009019482141856827,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000799070,,,,,,,,,,,P_Pseudomonadota,P_Pseudomonadota
day0_DO_0_env_cell_control_000000799115,unbinned,1.6988297272274742,1.6989986450621604,0.5073,0.0001689178346861997,307.9426208,317.66417998414,307.9732401139191,0.00311463021773761,,SK_Bacteria,SK_Bacteria
day0_DO_0_env_cell_control_000000800198,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000801090,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000801693,day0-DO-0-env-cell-control_bin_73,1.6977960360263011,1.6974653151834318,0.4515,-0.00033072084286933645,307.914944,317.6643322177,307.85496395077683,-0.006083820830427995,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000801812,day0-DO-0-env-cell-control_bin_57,1.705778726342055,1.7065931404530743,0.5428999999999999,0.0008144141110193459,307.9602784,317.66408286022,308.1073122400222,0.014983808883082242,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000802718,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000803766,day0-DO-0-env-cell-control_bin_61,1.6959069183038984,1.6961819819230919,0.41950000000000004,0.0002750636191934941,307.899072,317.6644195201,307.94901096314504,0.005057067841679961,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000804659,day0-DO-0-env-cell-control_bin_101,1.7093538499949255,1.7098437031085838,0.6315999999999999,0.000489853113658345,308.0042736,317.66384086887996,308.09253902991287,0.009036077175973852,G_Synechococcus_C (NCBI: G_Synechococcus),SK_Bacteria,G_Synechococcus_C (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000804754,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000805550,day0-DO-0-env-cell-control_bin_73,1.701567839172344,1.7002838030813305,0.4904,-0.001284036091013574,307.93423839999997,317.66422609072,307.70186525174114,-0.02361677614159805,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000805619,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000806029,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000806459,unbinned,1.7033231778198046,1.704321656981969,0.5139,0.000998479162164445,307.9458944,317.66416197802,308.1264106770262,0.018368533193018864,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000806545,day0-DO-0-env-cell-control_bin_22,1.7079480162582947,1.7086204473897164,0.6148,0.0006724311314216802,307.99594079999997,317.66388670263996,308.1172009653996,0.012403118887240945,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000806973,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000807522,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000807553,day0-DO-0-env-cell-control_bin_79,1.7081532724988164,1.708875847845592,0.5739,0.0007225753467756668,307.9756544,317.66399828602,308.10593288194855,0.013297503265871766,G_Synechococcus_C (NCBI: G_Synechococcus),,G_Synechococcus_C (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000808099,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000809262,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000809912,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000810192,day0-DO-0-env-cell-control_bin_73,1.6958256289462093,1.6974424032220776,0.4285,0.0016167742758683712,307.903536,317.6643949663,308.1970865325291,0.029740057011605082,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000810225,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000810622,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000811431,day0-DO-0-env-cell-control_bin_16,1.7082344627240846,1.7089739648520814,0.6255,0.0007395021279967828,308.001248,317.66385751089996,308.1345830797515,0.013645735781417909,G_JAJFUI01 (NCBI: F_Planctomycetaceae),,G_JAJFUI01 (NCBI: F_Planctomycetaceae)
day0_DO_0_env_cell_control_000000811590,day0-DO-0-env-cell-control_bin_22,1.705369311675041,1.7088568968732734,0.6247,0.0034875851982323347,308.0008512,317.66385969346,308.6307318964182,0.06446038567393653,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000811907,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000812056,day0-DO-0-env-cell-control_bin_19,1.6950386717034789,1.6921109730572934,0.341,-0.0029276986461854726,307.86013599999995,317.66463368379993,307.32839491442587,-0.0536317331203475,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes)
day0_DO_0_env_cell_control_000000812214,day0-DO-0-env-cell-control_bin_57,1.7059331997151628,1.7081271137184728,0.5628,0.002193914003310038,307.97014879999995,317.66402856903994,308.366213559257,0.04040317873569112,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000812298,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000812345,day0-DO-0-env-cell-control_bin_61,1.6979097423340306,1.6965761538663102,0.4535,-0.001333588467720359,307.915936,317.6643267613,307.67408972805833,-0.02453315651933048,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000812474,,,,,,,,,,,P_Pseudomonadota,P_Pseudomonadota
day0_DO_0_env_cell_control_000000812546,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000812576,day0-DO-0-env-cell-control_bin_61,1.6971759599805334,1.696010624417823,0.42700000000000005,-0.0011653355627103679,307.902792,317.6643990586,307.69137604677167,-0.021417234696471915,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000812590,day0-DO-0-env-cell-control_bin_22,1.7068121877477331,1.7082477586843188,0.5909,0.0014355709365856395,307.98408639999997,317.66395190661996,308.2431266192699,0.02646335103467578,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000812775,day0-DO-0-env-cell-control_bin_101,1.7085503792571672,1.7097479065607912,0.6375,0.0011975273036239908,308.00719999999995,317.66382477249994,308.2230830293743,0.02210752420644088,G_Synechococcus_C (NCBI: G_Synechococcus),,G_Synechococcus_C (NCBI: G_Synechococcus)
day0_DO_0_env_cell_control_000000813729,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000813959,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000814588,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000814761,day0-DO-0-env-cell-control_bin_22,1.7077068372529667,1.7085974807957234,0.6169,0.0008906435427566972,307.9969824,317.66388097341996,308.15761624977966,0.016432243725876317,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000814872,unbinned,1.7037322696402444,1.7054820500741987,0.5502,0.001749780433954351,307.96389919999996,317.66406294435996,308.28018669116676,0.03224407426853419,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000816106,,,,,,,,,,,O_Rhodobacterales,O_Rhodobacterales
day0_DO_0_env_cell_control_000000816272,unbinned,1.7037455256316998,1.704441010890146,0.5186999999999999,0.0006954852584462046,307.94827519999996,317.66414888265996,308.073982638431,0.012794581316305852,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000816331,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000816813,day0-DO-0-env-cell-control_bin_19,1.6963648515735494,1.6935381370054512,0.33270000000000005,-0.002826714568098243,307.8560192,317.66465632786,307.3430274968636,-0.05171882326067298,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes)
day0_DO_0_env_cell_control_000000816857,day0-DO-0-env-cell-control_bin_22,1.7075867012341566,1.708347530712085,0.6004,0.0007608294779284375,307.98879839999995,317.66392598871994,308.12602537449277,0.01402586806457882,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000817152,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000817791,day0-DO-0-env-cell-control_bin_19,1.6943551536876893,1.6918776397897646,0.34,-0.0024775138979247213,307.85963999999996,317.66463641199994,307.4094825846257,-0.04540084452023262,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes)
day0_DO_0_env_cell_control_000000817985,day0-DO-0-env-cell-control_bin_73,1.6969892747618105,1.6966652723080327,0.433,-0.00032400245377783854,307.90576799999997,317.6643826894,307.84698022458616,-0.005957249886767997,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000818272,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000818288,day0-DO-0-env-cell-control_bin_61,1.6985317332909506,1.6976541414940027,0.4389,-0.0008775917969479075,307.9086944,317.66436659302,307.7496051471364,-0.01612614666356967,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000818577,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000818610,day0-DO-0-env-cell-control_bin_33,1.6973917256495301,1.6954637540471438,0.45899999999999996,-0.0019279716023863358,307.918664,317.6643117562,307.56891654273016,-0.0354887593682975,G_GWB1-54-5 (NCBI: P_Candidatus Peregrinibacteria),,G_GWB1-54-5 (NCBI: P_Candidatus Peregrinibacteria)
day0_DO_0_env_cell_control_000000819009,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000819237,day0-DO-0-env-cell-control_bin_73,1.6983669320954629,1.6980643354606952,0.45399999999999996,-0.00030259663476761567,307.916184,317.6643253972,307.86132282759485,-0.00556532109482632,G_SpSt-1165 (NCBI: C_Anaerolineae),,G_SpSt-1165 (NCBI: C_Anaerolineae)
day0_DO_0_env_cell_control_000000819620,day0-DO-0-env-cell-control_bin_61,1.69696319623004,1.6972944321684813,0.4165,0.00033123593844130994,307.897584,317.6644277047,307.95768356221004,0.006085048336885737,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000819636,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000819750,day0-DO-0-env-cell-control_bin_59,1.6963330017239255,1.6939106211173312,0.36479999999999996,-0.0024223806065943876,307.87194079999995,317.6645687526399,307.43229656861934,-0.04439653601684198,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria),,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria)
day0_DO_0_env_cell_control_000000821014,day0-DO-0-env-cell-control_bin_61,1.6963548410797973,1.696769175230858,0.4243,0.0004143341510607357,307.90145279999996,317.66440642474,307.97665763566687,0.007617483148432265,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000821044,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000821815,day0-DO-0-env-cell-control_bin_19,1.6959368493415794,1.6929948900879415,0.3818,-0.002941959253637938,307.8803728,317.66452237323995,307.34628952200285,-0.05397999738363025,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes)
day0_DO_0_env_cell_control_000000822135,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000822167,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000822350,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000822663,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000822665,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000822841,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000822977,day0-DO-0-env-cell-control_bin_22,1.7073213810877095,1.7085040183419993,0.6053000000000001,0.0011826372542897978,307.9912288,317.66391262054,308.20456994666876,0.021810950648093054,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000823237,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000824138,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000824560,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000824890,unbinned,1.7034270709105548,1.7049937563625082,0.5154,0.0015666854519533757,307.9466384,317.66415788572,308.22986480082346,0.028822077074751075,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000825432,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000825527,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000825696,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000826577,day0-DO-0-env-cell-control_bin_57,1.7057068981436676,1.7077211662062461,0.5589,0.002014268062578539,307.96821439999997,317.66403920901996,308.33189384529646,0.03709206038372062,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000826609,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day0_DO_0_env_cell_control_000000827269,day0-DO-0-env-cell-control_bin_57,1.7057672687872887,1.7075518146103181,0.5657,0.0017845458230294486,307.9715872,317.66402065726,308.2937820384202,0.03287249837271156,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000827301,day0-DO-0-env-cell-control_bin_61,1.696162945723341,1.6963690916864742,0.42090000000000005,0.00020614596313328626,307.8997664,317.66441570062,307.93718750629944,0.003789718348097501,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000827565,day0-DO-0-env-cell-control_bin_61,1.699737939812354,1.698767367192331,0.45130000000000003,-0.0009705726200230913,307.91484479999997,317.66433276334,307.73902139177824,-0.01783371610300259,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000827928,unbinned,1.7004708397748995,1.708730702702893,0.4924,0.008259862927993522,307.93523039999997,317.66422063432,309.4309942404083,0.15203452602859513,,NR_cellular organisms,NR_cellular organisms
day0_DO_0_env_cell_control_000000828391,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000829156,day0-DO-0-env-cell-control_bin_50,1.7004354951429275,1.6994588132816226,0.46159999999999995,-0.00097668186130484,307.9199536,317.66430466288,307.74309312262585,-0.017948362518653345,G_SZUA-421 (NCBI: D_Bacteria),,G_SZUA-421 (NCBI: D_Bacteria)
day0_DO_0_env_cell_control_000000829170,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000829602,day0-DO-0-env-cell-control_bin_57,1.705810036204814,1.7074452724062248,0.5489,0.0016352362014107058,307.9632544,317.66406649102,308.25847640691205,0.03009453227305059,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae)
day0_DO_0_env_cell_control_000000830112,,,,,,,,,,,O_Rhodobacterales,O_Rhodobacterales
day0_DO_0_env_cell_control_000000830666,day0-DO-0-env-cell-control_bin_22,1.7073610682402944,1.7084475594129613,0.6065,0.0010864911726669035,307.99182399999995,317.66390934669994,308.1878167541128,0.020038576067536618,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000830741,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000832380,day0-DO-0-env-cell-control_bin_22,1.7061530114136034,1.7070670562414776,0.5915,0.0009140448278741609,307.984384,317.66395026969997,308.1493818233945,0.016856572762193656,G_JADHUC01 (NCBI: F_Pirellulaceae),,G_JADHUC01 (NCBI: F_Pirellulaceae)
day0_DO_0_env_cell_control_000000832644,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000832671,,,,,,,,,,,S_Synechococcus sp. LA31,S_Synechococcus sp. LA31
day0_DO_0_env_cell_control_000000833500,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000834458,unbinned,1.7031123864393314,1.7042327362413108,0.4974,0.0011203498019793923,307.93771039999996,317.66420699331997,308.1402795056066,0.020595091864311278,,F_Chlorobiaceae,F_Chlorobiaceae
day0_DO_0_env_cell_control_000000834581,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000834660,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day0_DO_0_env_cell_control_000000834821,unbinned,1.703408655343257,1.7046971509802828,0.49479999999999996,0.0012884956370258216,307.93642079999995,317.66421408663996,308.16935065710595,0.023678696378482182,,NR_unclassified Prosthecochloris,NR_Prosthecochloris
day0_DO_0_env_cell_control_000000835044,unbinned,1.7034521191618937,1.7045801657187183,0.5271,0.0011280465568246356,307.9524416,317.66412596578,308.1563714243284,0.02076505796813591,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000835111,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000835154,day0-DO-0-env-cell-control_bin_61,1.6981403127334138,1.6962127471759159,0.4324,-0.0019275655574979567,307.90547039999996,317.66438432632,307.5559657240566,-0.035415914850482656,G_S5133MH16 (NCBI: C_Deltaproteobacteria),,G_S5133MH16 (NCBI: C_Deltaproteobacteria)
day0_DO_0_env_cell_control_000000835725,unbinned,1.7035568145816566,1.7042217823589,0.47,0.0006649677772434526,307.92411999999996,317.664281746,308.04431535590675,0.012203052531062516,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day0_DO_0_env_cell_control_000000836007,,,,,,,,,,,S_Synechococcus sp. LA31,S_Synechococcus sp. LA31
day0_DO_0_env_cell_control_000000836102,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000836435,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day0_DO_0_env_cell_control_000000836703,,,,,,,,,,,S_Aliarcobacter cibarius,S_Aliarcobacter cibarius
day0_DO_0_env_cell_control_000000836871,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day0_DO_0_env_cell_control_000000837825,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
